,tweet,created_at
818,"❄️❄️❄️ ""The children of Severance want the opportunity to have a snowball fight like the rest of the world"" ❄️❄️❄️ http://bbc.in/2Rylx2x ",1543935903000
819,Giulio Regeni: Italy names Egyptian police in murdered student case https://bbc.in/2EdnU7W ,1543935572000
820,Albert Einstein's 'God letter' expected to sell for $1.5m https://bbc.in/2EcAhRt ,1543931465000
821,France fuel protests: Who are the 'gilets jaunes' (yellow vests)? https://bbc.in/2RzY9kX ,1543930493000
822,Nigeria's secret service arrest 'fake first lady' https://bbc.in/2RyjwmV ,1543930012000
823,Boy gets Colorado town to overturn snowball fight ban  https://bbc.in/2EcxVSD ,1543929904000
824,Russia 'partially unblocks' Ukraine ports  https://bbc.in/2EcYxTw ,1543927378000
825,Migrants jump border fence in Tijuana to try to reach US https://bbc.in/2RyfzP7 ,1543924743000
826,French PM Edouard Philippe announces a six-month suspension of a fuel tax rise which has led to weeks of violent protests http://bbc.in/2RzVWX0 ,1543924019000
827,"""If I'm giving people hope then that is a responsibility"" - Michelle Obama talks about fighting feelings of insecurity http://bbc.in/2Egmc5A ",1543923712000
828,No hate crime charge for 'kill a Mexican' attack in Utah https://bbc.in/2RC1JeJ ,1543922128000
829,Australia government sorry for parliament 'arm outrage' https://bbc.in/2EehqWl ,1543920861000
830,"Discover the ancient treasures that survived Islamic State, deep underground    http://bbc.in/2EeSZbp  pic.twitter.com/Dgh0EHNY16",1543920128000
831,Inside the secret tunnels of Islamic State - as you've never seen them before    http://bbc.in/2EeSZbp  pic.twitter.com/lC60KEPEpU,1543919873000
832,Italian Mafia 'godfather' Settimo Mineo held in Sicily raid https://bbc.in/2RDwcck ,1543915107000
833,Man in 20s dies in Donegal crash https://bbc.in/2EcLEbZ ,1543914698000
834,China cracks down on $4.3m worth of illegal and fake beauty products https://bbc.in/2EcKLQK ,1543914003000
835,Israel targets Hezbollah 'terror tunnels' https://bbc.in/2EcQpmc ,1543911197000
836,George W Bush struggles to hold back his emotions as his father's casket passes him by  President George HW Bush's body is now lying in state at the US Capitol  https://bbc.in/2EbbZHz  pic.twitter.com/eio57wzEJV,1543909406000
837,Protest-hit France 'to halt fuel tax rise'  https://bbc.in/2Rz7dXi ,1543909088000
838,Arrests over India policeman killed by 'cow slaughter' mob https://bbc.in/2Eco1Aq ,1543899405000
839,Arsalan Khawaja: Australia cricket star's brother 'framed' terror suspect https://bbc.in/2EcHLEc ,1543895745000
840,New warden wanted for Lihou Island https://bbc.in/2Edq7Qq ,1543894103000
841,Khashoggi murder: CIA chief Haspel 'to brief Congress' https://bbc.in/2REbWqE ,1543889720000
842,France fuel protests: 'Yellow vests' pull out of PM meeting https://bbc.in/2EcxLLa ,1543885197000
843,Ukraine-Russia clash: Nato's dilemma in the Black Sea https://bbc.in/2EbEQvh ,1543883746000
844,Surrogate mothers: 'I gave birth but it’s not my baby' https://bbc.in/2EeGHPW ,1543883273000
845,George HW Bush lies in state at US Capitol https://bbc.in/2RClfYx ,1543879330000
846,Harvard University sued over single-sex club crackdown  https://bbc.in/2Ec88tI ,1543877663000
847,South Africa: Taking on a mining giant and winning https://bbc.in/2RxuoBp ,1543876619000
848,'I don't want to burden my children': Life in an Indian care home https://bbc.in/2EaKBJL ,1543876161000
849,Afghan women's football dream turns into nightmare https://bbc.in/2EdtXt7 ,1543875644000
850,Emantic Bradford Jr: Alabama man 'shot in back' by police https://bbc.in/2EdtdEl ,1543875005000
851,Donald Trump v the world: US tariffs in four charts https://bbc.in/2Eex0B2 ,1543874762000
852,'Awe-inspiring' cave discovered in Canada's wilderness https://bbc.in/2Eagj9X ,1543874193000
853,Mexico missing students: New president creates truth commission https://bbc.in/2EaufRr ,1543870456000
854,Pete Davidson describes online 'bullying' after Ariana Grande split https://bbc.in/2Rxi4kP ,1543868487000
855,Irish farmer jailed for killing neighbour with machine https://bbc.in/2EbGltG ,1543861037000
856,"""All over the world there are people who are suffering as a consequence [of climate change] whose voices have not been heard"" - Sir David Attenborough tells BBC after speech to UN Climate Conference   #COP24  http://bbc.in/2Pd3yfP  pic.twitter.com/obR9brUuuy",1543858987000
857,Peru corruption: Ex-President Alan García denied asylum https://bbc.in/2RxYd4Q ,1543855563000
858,US woman missing in Costa Rica after 'pretty sketchy' text https://bbc.in/2EbwaVF ,1543855329000
859,France fuel protests: 80-year-old woman killed in her home https://bbc.in/2EbpCqo ,1543854845000
860,Russia Ukraine incident: Duma 'to honour ship seizure troops' https://bbc.in/2RtbcVm ,1543853898000
861,IS hostage murderer Abu al-Umarayn killed in US air strike https://bbc.in/2RvkAb3 ,1543853594000
862,Rare gold coins found in Israeli city of Caesarea https://bbc.in/2RBooYA ,1543853214000
863,Iceland scandal over MPs' crude and sexist bar talk https://bbc.in/2EaW6Rp ,1543852853000
864,What would you most like to throw in the #100Women Freedom Trash Can?  Tell us what's holding women back:  https://bbc.in/2E9lI1d   (via @BBC100women) pic.twitter.com/ehdIR7VuOx,1543849355000
865,Australian defence lawyer named as police informant https://bbc.in/2RqFhoI ,1543846323000
866,"Emile Ratelband, 69, told he cannot legally change his age https://bbc.in/2RtFPKj ",1543845756000
867,India policeman killed by mob over 'cow slaughter' https://bbc.in/2EdxBD2 ,1543842340000
868,France fuel protests: Ball in Macron's court after violence https://bbc.in/2RqxEyA ,1543841334000
869,Soyuz rocket: First astronauts to launch since October failure https://bbc.in/2Rw2s0S ,1543839344000
870,What a coop! https://bbc.in/2RB1uAA ,1543838564000
871,"""We're facing a man-made disaster of global scale... time is running out"" - Sir David Attenborough issues warning at UN Climate Conference #COP24 in Poland  http://bbc.in/2Pd3yfP  pic.twitter.com/e2GlRChign",1543837407000
872,Nigerian President Buhari denies death and body double rumours https://bbc.in/2E7ZDA9 ,1543835035000
873,A man's best friend 🐾 https://bbc.in/2Rx5wdc ,1543832714000
874,India woman set on fire by 'molesters' critical https://bbc.in/2Ebd4yZ ,1543826753000
875,Sonali Bendre: Bollywood star's cancer posts inspires India fans https://bbc.in/2Rq8Eap ,1543824183000
876,China cracks down on wedding extravaganza and extreme pranks https://bbc.in/2RBUyTq ,1543823716000
877,"'Kiwi' nickname not discriminatory, Australian tribunal finds https://bbc.in/2RA9EsZ ",1543817418000
878,Angela Merkel's 'PM cheat sheet' amuses Australia https://bbc.in/2EdPD8m ,1543811877000
879,Letter from Africa: How to get Ghanaians to pay their taxes https://bbc.in/2E7psjP ,1543802496000
880,Cowbell dispute rings out in tranquil Bavarian town https://bbc.in/2RpxAiA ,1543801305000
881,Yemen war: Wounded Houthis rebels to be evacuated https://bbc.in/2Eac2Dl ,1543799024000
882,Five things to know for the week ahead: Change in Germany and a big debate https://bbc.in/2RqrCOl ,1543798869000
883,Spain far-right Vox party gains foothold in Andalusia election https://bbc.in/2E8oinX ,1543797990000
884,California wildfires: Number of missing falls to 25 https://bbc.in/2Ecc3qo ,1543781126000
885,Key Afghanistan Taliban commander killed in US air strike https://bbc.in/2E9SXl2 ,1543773387000
886,Pope Francis 'worried' about homosexuality in the priesthood https://bbc.in/2RvC9rI ,1543769347000
887,Burundi warned after ex-President Buyoya arrest warrant https://bbc.in/2RoI2GN ,1543759299000
888,George HW Bush: What makes a one-term president? https://bbc.in/2RsLRed ,1543752549000
889,Alderney election: Newcomer tops polls https://bbc.in/2Roz78h ,1543749792000
890,France fuel protests: Macron calls urgent security meeting https://bbc.in/2RyEcvb ,1543748910000
891,Israeli PM Netanyahu should be charged with bribery - police https://bbc.in/2RsdNyX ,1543746036000
892,Mexico's López Obrador sworn in as first leftist president in decades https://bbc.in/2RuG3RE ,1543721119000
893,Why some see Chile's plastic bag ban as a rubbish proposal https://bbc.in/2RyqKra ,1543719497000
894,The Ugandan love of grasshoppers - and how to harvest them https://bbc.in/2RueLdS ,1543716740000
895,What are private security companies doing in Afghanistan? https://bbc.in/2E6KTS3 ,1543710529000
896,Viewpoint: Jameela Jamil on why airbrushing should be illegal https://bbc.in/2E8nNKO ,1543710383000
897,'Hakuna Matata' and other unlikely trademarked phrases https://bbc.in/2E6W2C9 ,1543710088000
898,Iran’s Chain Murders: A wave of killings that shook a nation https://bbc.in/2E8nb7M ,1543709941000
899,Khashoggi murder: Erdogan demands Saudis extradite suspects https://bbc.in/2E8xUPw ,1543700334000
900,George HW Bush to lie in state in the US Capitol https://bbc.in/2RzhGlu ,1543699302000
901,"The Queen pays tribute to George H.W. Bush, saying he was a ""great friend and ally"" of the UK, and a patriot who served his country ""with honour and distinction"" during WWII https://bbc.in/2Rq3RG3 ",1543687507000
902,Egyptian actress Rania Youssef charged over revealing dress https://bbc.in/2RsBWFx ,1543687025000
903,G20: Trump and Xi to meet amid US-China trade tensions https://bbc.in/2E8agTg ,1543680978000
904,"Baby It's Cold Outside pulled by radio station, citing #MeToo https://bbc.in/2RrNl8F ",1543678927000
905,Burkina Faso: Four police among five dead in IED blast https://bbc.in/2RpK9u3 ,1543672886000
906,George H.W. Bush: Life in pictures https://bbc.in/2RqaUhX ,1543671842000
907,"Tear gas fired in clashes between Paris police and protesters during a third weekend of ""yellow vest"" demonstrations  [Tap to expand]  https://bbc.in/2E7AHJ0  pic.twitter.com/3tEERdWSc5",1543670951000
908,He was rescued by a submarine during WWII and rose to lead the US at the end of the Cold War — here's more about the life of George H.W. Bush  [Tap to expand]  https://bbc.in/2RmCsFa  pic.twitter.com/jQ6KnYW4he,1543668181000
909,France fuel protests: Tear gas fired in clashes in Paris https://bbc.in/2E4mKLG ,1543661599000
910,Mexico's López Obrador pledges 'radical' change https://bbc.in/2E96YiO ,1543661330000
911,"UK PM Theresa May says Britain remembers George H.W. Bush as ""a great statesman and a true friend of our country""  Latest reaction:  http://bbc.in/2RmrizX  https://www.bbc.co.uk/news/world-us-canada-46410225 …",1543660387000
912,"Former UK PM John Major said George H.W. Bush served with ""compassion, courage, dignity and grace""  Latest reaction:  http://bbc.in/2RmrizX   https://www.bbc.co.uk/news/world-us-canada-46410225 …",1543660353000
913,"Bill Clinton said he and Hillary gave thanks for George H.W. Bush's ""great long life of service, love and friendship""  Latest reaction:  http://bbc.in/2RmrizX   https://www.bbc.co.uk/news/world-us-canada-46410225 …",1543660271000
914,"George H.W. Bush ""was a man of the highest character and the best dad a son or daughter could ask for,"" George Bush Jr said  Latest reaction:  http://bbc.in/2RmrizX   https://www.bbc.co.uk/news/world-us-canada-46410225 …",1543660200000
915,"Tributes have poured in for former US President George H.W. Bush — Donald Trump praised his ""essential authenticity, disarming wit, and unwavering commitment to faith, family and country""  Latest reaction:  http://bbc.in/2RmrizX   https://bbc.in/2E8eIRX ",1543659004000
916,"George H.W. Bush, the 41st US president, has died at 94 – here's a look back at his life https://bbc.in/2E86yJj ",1543652914000
917,The Bush dynasty - the modern Kennedys https://bbc.in/2RpLhxL ,1543650387000
918,George H W Bush: The war years https://bbc.in/2E88h1p ,1543649840000
919,George HW Bush: The making of a president https://bbc.in/2E7VP1v ,1543643929000
920,Obituary: George HW Bush  https://bbc.in/2RrC4VQ ,1543641763000
921,George Bush Senior dies at the age of 94  https://bbc.in/2RqWQF7 ,1543640593000
922,Growing up Afghan: 'My parents were told to swap me for a boy' https://bbc.in/2Rsq71Z ,1543633184000
923,Viewpoint: 'Why engagement rings objectify women' https://bbc.in/2RvYZzv ,1543633051000
924,G20 Argentina: Saudi prince's international standing revealed https://bbc.in/2E5olAV ,1543631842000
925,Namibia's success in the fight against HIV https://bbc.in/2RqKj4x ,1543630549000
926,All systems go as Russia's Soyuz aims to erase space failures https://bbc.in/2E6QszU ,1543630414000
927,Angelina Jolie and Brad Pitt reach custody agreement https://bbc.in/2E7dsyH ,1543628671000
928,"Ariana Grande: Five things to know about Thank U, Next https://bbc.in/2E7knrK ",1543626923000
929,ShareChat: India’s homegrown rival to WhatsApp https://bbc.in/2Rp0Q8V ,1543619948000
930,Michelle Obama's memoir Becoming breaks sales record in 15 days https://bbc.in/2RpFVTf ,1543615117000
931,Trump-Russia: Five big things Mueller is looking at https://bbc.in/2E3lMiM ,1543613208000
932,St Louis police charged for beating black undercover officer https://bbc.in/2RnqpHt ,1543605621000
933,Canada's top court rules Vice must hand over source information https://bbc.in/2RqBcRc ,1543604346000
934,Alaska gets #tsunami warning after powerful earthquake hits near Anchorage https://bbc.in/2E6fgYC ,1543603517000
935,Italian deputy PM Salvini confronted over girls photo https://bbc.in/2RkoCD4 ,1543603281000
936,Anger over pork sausages at Germany Islam event https://bbc.in/2E6hLKw ,1543602574000
937,Air pollution: Madrid imposes tough measures on motorists https://bbc.in/2E6wCoo ,1543600527000
938,High five between Russia's President Putin and Saudi Crown Prince Mohammed Bin Salman at the G20   https://bbc.in/2E6nvDV  pic.twitter.com/uVC4pfggwu,1543597762000
939,George Daniels: 'Pioneer' Manx watchmaker celebrated at lecture https://bbc.in/2RqrX3s ,1543597471000
940,US Supreme Court poses for first official class photo with new Associate Justice Brett Kavanaugh    https://bbc.in/2RrfmgG  #SCOTUS #classphoto,1543595504000
941,TV channel 'under fire' for announcing India PM's #G20 arrival with Simpsons Apu meme https://bbc.in/2RqfsoP ,1543595361000
942,"South Sudan region 'sees huge increase in rape', says charity https://bbc.in/2E6gdAj ",1543594998000
943,"Why is Donald Trump calling his former personal lawyer Michael Cohen ""weak"", ""not very smart"" and ""a liar""?   [Tap to expand]  http://bbc.in/2E5TMeq  pic.twitter.com/2G82ydG9jh",1543593840000
944,Isle of Man TT marshal cleared of impersonating paramedic https://bbc.in/2E5NsUe ,1543592495000
945,New Zealand stranded whales: Why are so many washing up on beaches? https://bbc.in/2E6A9Dg ,1543592276000
946,"Stitches: the ""new Bond villain"" making light of brain-op recovery https://bbc.in/2E54IZJ ",1543585723000
947,Indian woman arrested for marrying '17-year-old' https://bbc.in/2E5YfxB ,1543583067000
948,Son transforms dad's brain-op scar into Bond villain look  https://bbc.in/2E5Vg8D ,1543582906000
949,Ebola outbreak in DR Congo 'now second-worst in history' https://bbc.in/2Rob9KA ,1543582767000
950,Hunt the Wren: Old Manx Christmas tradition celebrated https://bbc.in/2RpBvf0 ,1543581352000
951,Douglas lifeboat assists after fears car had fallen over cliffs https://bbc.in/2RpMHbR ,1543580911000
952,"""Some adults aren't environmentally responsible, so I pick up litter every day"" - meet the 11-year-old girl saving Lagos from waste  [Tap to expand]  http://bbc.in/2E6jz69  pic.twitter.com/SeXHKluOPh",1543580003000
953,"Twenty world leaders, armies of officials, a massive security operation - what is the #G20 summit and how does it work?   [Tap to expand]  http://bbc.in/2E7R0Wj  pic.twitter.com/IRrkDHPY7b",1543577541000
954,#MeToo founder Tarana Burke: Campaign now 'unrecognisable' https://bbc.in/2Rpt17F ,1543576868000
955,"He lied about his age to sign up and was one of the first to land on Sword Beach on D-Day - RIP Clive Kemp, Jersey's last veteran of Dunkirk https://bbc.in/2E6aWsC ",1543575246000
956,"Afghanistan war: US strike in Helmand killed 23 civilians, UN says https://bbc.in/2E5Mbg3 ",1543575145000
957,Sark electricity: Deal struck for government buy out https://bbc.in/2E6OTBI ,1543572764000
958,India farmers: Tens of thousands march against agrarian crisis https://bbc.in/2E68T7z ,1543571202000
959,Argentina country profile https://bbc.in/2RvBztG ,1543570483000
960,France MPs vote to ban child smacking https://bbc.in/2E4oyV3 ,1543569207000
961,Whale stranding: Another 50 pilot whales die off NZ https://bbc.in/2RvgmA4 ,1543558757000
962,Russia-Ukraine crisis clouds G20 summit in Buenos Aires https://bbc.in/2Rnb6i7 ,1543556926000
963,South Korean train crosses DMZ into North Korea https://bbc.in/2Rlt5Fy ,1543556060000
964,"Charlottesville driver Alex Fields Jr acted in anger, trial told https://bbc.in/2E5n9xB ",1543552952000
965,"""Real life can sometimes be better and more amazing than the dream itself.""  Stranded in a Malaysian airport for months and then detained, Syrian refugee @Kontar81 now leads a brand new life - breathing fresh air in Canada.  [Tap to expand]   https://bbc.in/2RpYvea  pic.twitter.com/r3m63MYFcs",1543546637000
966,Berta Cáceres: Seven convicted of murdering anti-dam activist https://bbc.in/2RoCJr8 ,1543543810000
967,Climate change: Australian students skip school in mass protest https://bbc.in/2E4Z0ai ,1543543106000
968,In Pictures: World leaders gather for G20 summit  https://bbc.in/2E4iYlt ,1543539449000
969,'Hermione has taught me how to be angry' https://bbc.in/2E3Od09 ,1543538614000
970,Is the world heading for an insulin shortage? https://bbc.in/2E6ADJv ,1543538180000
971,Africa's week in pictures: 23-29 November 2018 https://bbc.in/2RozEXZ ,1543536787000
972,The French village that fears for its British community https://bbc.in/2Rmtd7H ,1543535957000
973,Sabarimala: India activist held for 'explicit' thigh photo https://bbc.in/2E3hbgL ,1543534548000
974,Merkel's plane makes unscheduled landing after technical hitch https://bbc.in/2E4LBPI ,1543532873000
975,Starbucks to ban access to porn from free wi-fi in US https://bbc.in/2Rot0kv ,1543532177000
976,Our first episode of BBC's Cut Through the Noise is now live on @FacebookWatch.   Watch it here:  https://bbc.in/2Rogi58  #cutthroughthenoise @bbcnorthamerica pic.twitter.com/27i4YPDzgy,1543528907000
977,Benoît Quennedey: French official charged with spying for N Korea https://bbc.in/2E4CGO3 ,1543527793000
978,Georgia woman jailed after cops mistake candy floss for meth https://bbc.in/2Ror0IW ,1543525680000
979,Millions of Americans have left office jobs to work in the gig economy. But is this form of work really working for us?  Don't miss the first episode of BBC's new @FacebookWatch show tonight at 5PM eastern:  https://bbc.in/2Rlt2cP  #cutthroughthenoise @BBCNorthAmerica pic.twitter.com/fe191WJqyZ,1543524770000
980,"Measles resurgence 'due to vaccine hesitancy', @WHO warns https://bbc.in/2RnXl2G ",1543524116000
981,Climate change: Can 12 billion tonnes of carbon be sucked from the air? https://bbc.in/2RkBj0E ,1543524060000
982,Southwest Airlines apologises for mocking girl's name https://bbc.in/2E86QA2 ,1543523258000
983,Simone Fraser murder: Wrong Peter Brown in Melbourne court https://bbc.in/2E50Wjk ,1543521873000
984,US family sues Cancun resort over 'poisonous' alcohol death https://bbc.in/2RldZjl ,1543517640000
985,"Alabama mall shooting suspect arrested, police say https://bbc.in/2E5ZnBD ",1543513265000
986,Australia cracks down on orphanage tourism https://bbc.in/2RmJRnX ,1543510899000
987,Gavin Ford: Two held for Lebanon radio host's murder https://bbc.in/2E4jYGe ,1543503255000
988,Russian clinic in row over female genital cutting https://bbc.in/2RlTsLG ,1543502386000
989,Chinese actor Jiang Jinfu arrested in Japan over allegations he abused his former girlfriend https://bbc.in/2E3cZ0f ,1543499631000
990,Ukraine-Russia sea clash: President Petro Poroshenko announces restrictions on Russian citizens in Ukraine   http://bbc.in/2RjznWc  https://twitter.com/JonahFisherBBC/status/1068134536524021760 …,1543498408000
991,'Gene-edited babies': China halts work of He Jiankui https://bbc.in/2Rtv8r2 ,1543498045000
992,Ukraine-Russia sea clash: Merkel rules out military solution  https://bbc.in/2RoDLTW ,1543495549000
993,G4S: Briton among six killed after Kabul compound attacked https://bbc.in/2E4D9zR ,1543494890000
994,Samuel Little: US serial killer 'admits 90 murders' https://bbc.in/2RkPIKd ,1543490698000
995,Rio governor Pezão arrested on corruption charges https://bbc.in/2Rh3BsW ,1543490267000
996,"""A simple flu, a simple infection, can wipe out your sense of smell forever"" https://twitter.com/bbcworldservice/status/1067776373987651584 …",1543488987000
997,Sark electricity crisis: Chief Pleas plan power firm buy-out https://bbc.in/2E6aE4E ,1543488572000
998,Kenya police 'shoot to free bribe suspects' in Nairobi https://bbc.in/2E5VIDZ ,1543488014000
999,Twitter suspends account impersonating Russian president Putin https://bbc.in/2RmZA6v ,1543487729000
1000,Pakistan and India begin work on visa-free corridor to Sikh temple https://bbc.in/2RmqFGT ,1543481115000
1001,Gaelic games given protected status by UNESCO https://bbc.in/2RmqhrV ,1543480820000
1002,Au pairs in Australia 'exploited by families' https://bbc.in/2RhWvo0 ,1543479994000
1003,India outrage as mall shames woman for breastfeeding https://bbc.in/2RmPGBF ,1543479685000
1004,Queensland bushfires: The town spared an 'uncharted' catastrophe https://bbc.in/2E1K6BD ,1543474768000
1005,Philippines drug war: Police found guilty of murdering Kian Delos Santos https://bbc.in/2Rgua1o ,1543464908000
1006,John Jarratt: Wolf Creek actor to stand trial on rape charge https://bbc.in/2RiKKO8 ,1543461285000
1007,Ukraine-Russia sea clash: Poroshenko urges Nato to send ships https://bbc.in/2E4prwG ,1543456254000
1008,Six charts on the immigrants who call the US home https://bbc.in/2E0usGV ,1543454398000
1009,Togolese innovators turn the world's junk into robots https://bbc.in/2E3xhae ,1543453072000
1010,The tiny German town fighting back against neo-Nazis https://bbc.in/2E1oPYN ,1543451311000
1011,Nancy Pelosi wins nomination for Speaker of the House https://bbc.in/2E2ZrlB ,1543437913000
1012,Pope Francis charmed as small boy interrupts general audience... and just wait for the moment his sister appears   [Tap to expand]  http://bbc.in/2Ri3TzK  pic.twitter.com/gaRrsLbHMf,1543437425000
1013,G4S: Kabul compound attacked with bomb and gunfire https://bbc.in/2RrRSaU ,1543436433000
1014,"Roger Stone, Wikileaks and all the latest Mueller stuff https://bbc.in/2RmQqH8 ",1543435025000
1015,Yemen conflict: US defends backing for Saudi-led coalition https://bbc.in/2RfrtNA ,1543434997000
1016,Norwegian Magnus Carlsen retains World Chess Championship title https://bbc.in/2E2D6ED ,1543434962000
1017,Georgia election: Salome Zurabichvili in the lead - polls https://bbc.in/2E3SHE2 ,1543427922000
1018,Canadian woman and baby on maternity leave killed by 'bear' https://bbc.in/2E1J9cv ,1543423320000
1019,Ivanka Trump says her private emails not like Clinton's https://bbc.in/2RmqZFE ,1543422324000
1020,Nabra Hassanen: Virginia man admits murder of teenage girl https://bbc.in/2E2mJYH ,1543422159000
1021,Greek court suspends cleaner's 10-year jail term over CV lie https://bbc.in/2E2rFwP ,1543420998000
1022,Lion Air JT610 crash: What the preliminary report tells us https://bbc.in/2Rgsm8F ,1543420408000
1023,Mexico honour for US's Kushner sparks criticism https://bbc.in/2E1TTYC ,1543419137000
1024,"Israel unveils 9,000-year-old mask from the West Bank https://bbc.in/2DYNRI0 ",1543419009000
1025,Gritty: How a US Hockey mascot became an internet sensation https://bbc.in/2Rm35tC ,1543418573000
1026,"Could you go flight-free in 2019? ✈️  Meet the mums on a mission to get 100,000 people to pledge not to fly   [Tap to expand]  http://bbc.in/2E4K1gs  pic.twitter.com/4ThjITmPoV",1543418230000
1027,Romania minister suggests EU work permits https://bbc.in/2E2hgkM ,1543416846000
1028,"Ol' blue eyes is back 🙌   After an 18-month mystery disappearance Sinatra the husky turned up over 2,000 miles away  http://bbc.in/2Rm7yga  [Tap to expand] pic.twitter.com/kwXq2kFwyK",1543415341000
1029,"This baby gender reveal sparked a week-long wildfire, burning through 45,000 acres in Arizona and causing $8m worth of damage   [Tap to expand]  http://bbc.in/2E4A42A  pic.twitter.com/SqKA5vW9i3",1543413601000
1030,Active shooter false alert at US military hospital https://bbc.in/2E0U0U9 ,1543413452000
1031,Racism against black people in EU 'widespread and entrenched' https://bbc.in/2RlYckf ,1543410206000
1032,Chess world championship heads towards Armageddon showdown https://bbc.in/2RpnL4h ,1543409780000
1033,"Ukraine-Russia sea clash staged, says Putin https://bbc.in/2E2gG6m ",1543408339000
1034,Holocaust: Dutch rail firm NS to pay families compensation https://bbc.in/2E1eAnq ,1543407767000
1035,Ravindra Wijegunaratne: Sri Lanka defence chief held over murders https://bbc.in/2E1MJDw ,1543407223000
1036,Isle of Man-UK ferries and flights cancelled in gales https://bbc.in/2E1eFr5 ,1543405526000
1037,"Marijuana, mountains and money: How Lesotho is cashing in https://bbc.in/2E1yTBk ",1543404070000
1038,Irish woman jailed for criminal damage to €1.50 crisps https://bbc.in/2Rm2k3S ,1543402850000
1039,India 'drunk' doctor's C-section kills woman and baby https://bbc.in/2RevG46 ,1543401291000
1040,Officer 'dragged 500m' by car before fatal crash https://bbc.in/2E0tREZ ,1543396518000
1041,China chemical blast: Blast outside Zhangjiakou plant kills 22 https://bbc.in/2RjPm6P ,1543392356000
1042,Injured baby refuels India Kashmir pellet gun debate https://bbc.in/2E0dtEx ,1543389015000
1043,Queensland bushfires: Thousands told to flee 'catastrophic' threat https://bbc.in/2RlFSI8 ,1543388563000
1044,"Lion Air crash: Airline should improve safety culture, a report says https://bbc.in/2DYtHhz ",1543376116000
1045,Sydney storms: Hundreds call for help amid flash-flooding https://bbc.in/2Rq7mfy ,1543369296000
1046,Ukraine-Russia sea clash: Trump says may cancel G20 Putin talks https://bbc.in/2E2HjZ7 ,1543367382000
1047,John Allen Chau: Do missionaries help or harm? https://bbc.in/2RfVnBi ,1543364463000
1048,Why Brexit could threaten Dutch fishing industry https://bbc.in/2RjMt5M ,1543363932000
1049,US sanctions Nicaragua's Vice-President Rosario Murillo https://bbc.in/2E0YiLe ,1543363229000
1050,"Husky returns home after remarkable 2,200-mile adventure pic.twitter.com/jMRvXZVRzS",1543358742000
1051,The fight over the right to name Australian places https://bbc.in/2DYpjil ,1543358464000
1052,Trump loves the army. Do they love him back? https://bbc.in/2RjAvZU ,1543356952000
1053,Nato state appoints first female head of armed forces https://bbc.in/2RjFR7x ,1543356084000
1054,US judge delays ruling on 'interesting' Julian Assange case https://bbc.in/2DYQrhb ,1543352665000
1055,John Magufuli: Tanzania prefers 'condition-free' Chinese aid https://bbc.in/2RdHG64 ,1543345614000
1056,Alejandro Andrade: Venezuela ex-treasurer jailed over $1bn bribes https://bbc.in/2RiuHA1 ,1543344853000
1057,Fehmida Riaz: Pakistan poet who dared to talk about female desire https://bbc.in/2RgT9l7 ,1543343584000
1058,"""I'll never forget their cries, the way they watched me as I sat with them in the water"" https://bbc.in/2E0xlYg ",1543339207000
1059,Mississippi's ugly past casts long shadow on Senate election https://bbc.in/2DYtx9H ,1543338889000
1060,Borussia Dortmund bus attack: Sergei Wenergold jailed https://bbc.in/2E14YJ8 ,1543336368000
1061,🎄🎄🎄 The White House looks tree-mendous 🎄🎄🎄  [Tap to expand]  http://bbc.in/2E00BhA  pic.twitter.com/Q3YQ1wZKTN,1543335443000
1062,Ukraine-Russia sea clash: Who controls the territorial waters around Crimea? https://bbc.in/2E2HTG0 ,1543334674000
1063,"""Touchdown confirmed""  High-fives and special handshakes after @NASA successfully lands InSight robot on #Mars   [Tap to expand]  http://bbc.in/2E1aEmG  #MarsLanding pic.twitter.com/nSmmozN4z4",1543334168000
1064,"Wandering peacocks a 'growing problem' on the Isle of Man, says ManxSPCA https://bbc.in/2RieBGm ",1543333537000
1065,"A surge in cocaine deaths in the US is being blamed on fentanyl, a synthetic opioid far stronger than morphine  [Tap to expand]  To watch the full version of this report:  http://bbc.in/2RdbAHj  pic.twitter.com/bnUdPiTxlh",1543333196000
1066,Cancer 'cure' boss David Noakes jailed for 15 months https://bbc.in/2E0MBEn ,1543331325000
1067,Fentanyl in cocaine: The deadly truth of new drugs cocktail   http://bbc.in/2E0bWyo  https://twitter.com/NickBryantNY/status/1067398681350103040 …,1543330687000
1068,Afghanistan: US service members killed in bomb explosion https://bbc.in/2Ri0sJg ,1543329138000
1069,After the caliphate: What next for IS? https://bbc.in/2RnEVPK ,1543328038000
1070,"Big Knickers, Australia's biggest steer, towers above the herd https://bbc.in/2RcXh5S ",1543323364000
1071,Mo Salah: Egypt footballer weighs in on cats and dogs row https://bbc.in/2DYBE6h ,1543323095000
1072,Ukraine-Russia sea clash: Captured sailors shown on Russia TV https://bbc.in/2Rc7fUW ,1543321800000
1073,Swimmer abandons attempt to swim Pacific https://bbc.in/2RjEPsc ,1543321227000
1074,France fuel protests: Macron drives ahead amid unrest https://bbc.in/2DZOb9t ,1543321150000
1075,Migrant caravan: Trump defends tear gas on Mexico border https://bbc.in/2E0vvqb ,1543321145000
1076,Honduran president's brother accused of drug trafficking https://bbc.in/2RgkVyk ,1543317513000
1077,Oprah Winfrey pays tribute to late mother Vernita Lee https://bbc.in/2Ri2idc ,1543315883000
