tweet,created_at,username
The UK could run out of one of its favorite candy bars within weeks if there is no Brexit deal 🍫😮 https://www.buzzfeed.com/alexwickham/mars-bars-brexit-no-deal-gove?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542455881000,Buzzfeed
Officials have warned the search operation could go on for weeks https://bbc.in/2DIJMHT ,1542456630000,BBC
Saudi media ignore US reports on Khashoggi https://bbc.in/2QLQHmx ,1542457368000,BBC
Here's why you should get a flu shot 💉 pic.twitter.com/n9MIMjBLmj,1542457980000,Buzzfeed
US to join Australia in Papua New Guinea naval base plan https://bbc.in/2QKNW4S ,1542458316000,BBC
"This British man contracted HIV aged 16 on his first time.   Fifteen years later, he will perform his story on stage https://www.buzzfeed.com/patrickstrudwick/hiv-contracted-16-first-time-nathaniel-hall?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542459480000,Buzzfeed
The CIA has reportedly determined that Saudi Crown Prince Mohammed bin Salman ordered the killing of journalist Jamal Khashoggi https://www.buzzfeednews.com/article/claudiakoerner/cia-report-saudi-arabia-crown-prince-khashoggi?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542461280000,Buzzfeed
"Could you live on an all-meat diet? Why is America in the middle of a sex recession? We're sharing news stories that are informing our view of the world in the Outside Your Bubble Facebook group, and we'd love for you to join us.   https://www.facebook.com/groups/outsideyourbubble …",1542463081000,Buzzfeed
"In an election that saw a far-right populist who has praised Brazil’s past dictatorship rise to power, two black trans women made history https://www.buzzfeednews.com/article/tamerragriffin/theyre-black-theyre-trans-and-theyre-ready-to-shake-up?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542464244000,Buzzfeed
Paradise lost https://bbc.in/2QVpcXX ,1542464772000,BBC
"Aldyr Schlee, designer of Brazil's famous yellow jersey, dies aged 83 https://bbc.in/2QQhmi6 ",1542465532000,BBC
Hailey Baldwin and Justin Bieber appear to confirm marriage https://bbc.in/2QOoPhv ,1542465610000,BBC
These photos show what it's like to live in a Walmart parking lot after fleeing a wildfire  https://www.buzzfeednews.com/article/katebubacz/camp-fire-california-walmart-parking-lot-photos?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/3iiLU9oP2e,1542466121000,Buzzfeed
One dead in French 'yellow vest' blockades https://bbc.in/2DJ0arQ ,1542466492000,BBC
California wildfires: Trump to visit state's deadliest wildfire https://bbc.in/2QL7t53 ,1542466952000,BBC
Media executives are lobbying Congress for permission to team up and negotiate the terms by which their content is distributed by Google and Facebook https://www.buzzfeednews.com/article/stevenperlberg/facebook-google-media-antitrust-congress?bftw=pol&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542467433000,Buzzfeed
Trump 'personally answers Mueller Russia questions' https://bbc.in/2DJVLFi ,1542468372000,BBC
Why has a Hindu temple divided India's women? https://bbc.in/2DJXLxk ,1542468414000,BBC
"Argentine submarine: Missing ARA San Juan imploded, navy confirms https://bbc.in/2DJYxue ",1542469502000,BBC
Shrinking Swiss glacier hosts world's largest postcard https://bbc.in/2DK08Ae ,1542469786000,BBC
Women in Saudi Arabia are turning their abayas inside out in a stealthy protest  https://www.buzzfeednews.com/article/rosebuchanan/saudi-arabia-women-protest-abaya-feminism-dress?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/mFZXfBsYUl,1542469970000,Buzzfeed
"""The firefighters have been unbelievably brave"" - President Trump prepares to visit scene of California's deadliest wildfire  http://bbc.in/2KbRFpv  pic.twitter.com/wX5PPvItTk",1542471573000,BBC
More than half of all murdered women are killed by intimate partners. So why do stories about Scott Peterson and Chris Watts become national talking points? — @Pier_Dominguez https://www.buzzfeednews.com/article/pdominguez/chris-watts-scott-peterson-killer-husbands-true-crime?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542472598000,Buzzfeed
"""Voting rights and electoral issues were on the ballot in 13 states, and voters overwhelmingly supported expanding access to the ballot box."" https://www.buzzfeednews.com/article/campbellstreator/the-real-election-winner-was-voting-rights?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542472908000,Buzzfeed
Why some Jamaicans want the army to stay https://bbc.in/2DHYFtX ,1542473943000,BBC
Missing Argentine submarine imploded https://bbc.in/2QVH05e ,1542474119000,BBC
achoo! https://www.buzzfeednews.com/article/carolinekee/cold-versus-flu-symptoms-difference?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542474190000,Buzzfeed
"Sex robots are here, and experts predict that before too long, humans will have more sex with robots than other humans 😲  Watch our Netflix show ""Follow This"" for more  http://netflix.com/followthis  pic.twitter.com/mt8apIire7",1542474480000,Buzzfeed
Xi Jinping: US-China trade war will produce no winners https://bbc.in/2DGQTRj ,1542474541000,BBC
Prague rallies against embattled Czech PM https://bbc.in/2QVLRmZ ,1542475254000,BBC
What's next for the Saudi crown prince?  The BBC's @FrankRGardner examines what could happen in the wake of the murder of journalist Jamal Khashoggi  [Tap to expand]   https://bbc.in/2DJT06P  pic.twitter.com/1YBq1Fsol7,1542475621000,BBC
"A Seattle resident warns what Amazon will do to New York City: ""Homelessness, traffic, and average rents have skyrocketed. But hey, at least we have some nice restaurants"" — @paulconstant https://www.buzzfeednews.com/article/paulconstant/amazon-seattle-new-york-city-long-island-city-queens?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542475883000,Buzzfeed
Osun governor Aregbesola 'did not collect salary' for eight years in post https://bbc.in/2QPpHCI ,1542476173000,BBC
Photographers are taking part in the #PantoneChallenge and people think it’s aesthetically pleasing  https://www.buzzfeednews.com/article/ikrd/photography-pantone-challenge?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/GAyO6SKtFS,1542476695000,Buzzfeed
Arya Stark would be proud of this guy's frighteningly realistic masks 😧 pic.twitter.com/kmObOE4xes,1542477120000,Buzzfeed
A dead dolphin with a bullet wound was found just offshore in California https://www.buzzfeednews.com/article/amberjamieson/dead-dolphin-shot-california-manhattan-beach?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542477192000,Buzzfeed
Flying motorcycles are now a thing — and these police officers have started using them 🚨 pic.twitter.com/hET5mPjNkj,1542477240000,Buzzfeed
We slow down the chaos so you can understand it.  Get our daily newsletter 🙌  https://bzfd.it/2yR6A3k ,1542478260000,Buzzfeed
Thousands march in France over diesel tax  [Tap to expand]   https://bbc.in/2DI4zeB  pic.twitter.com/MCAD9jj5CB,1542478294000,BBC
"These newly-elected black trans women are everything Brazil’s far-right president hates, and they’re not backing down ✊🏿🇧🇷 https://www.buzzfeednews.com/article/tamerragriffin/theyre-black-theyre-trans-and-theyre-ready-to-shake-up?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542478564000,Buzzfeed
"We asked librarians what's the wildest thing they've seen at work:  ""I was approached by a gentleman with a bone. He proceeded to ask me if I thought it was a human bone or not."" https://www.buzzfeednews.com/article/ariannarebolini/librarian-job-what-its-really-like?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542479113000,Buzzfeed
California fire officials are taking the unprecedented step of using a rapid DNA machine to try and identify bodies found in the Camp fire https://www.buzzfeednews.com/article/buzzfeednews/california-wildfires?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542480618000,Buzzfeed
"""The Crimes of Grindelwald tap-dances all over the Harry Potter legacy and then takes a big old dump on it."" 😬💩 https://www.buzzfeednews.com/article/alannabennett/harry-potter-crimes-of-grindelwald-johnny-depp?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542481615000,Buzzfeed
Central African Republic extradites ex-militia leader 'Rambo' https://bbc.in/2DJ4ZkT ,1542482169000,BBC
"""Bigotry and racism are among the deadliest social ills plaguing the world today,"" Stan Lee wrote in 1968.  ""The only way to destroy them is to expose them — to reveal them for the insidious evils they really are."" https://www.buzzfeednews.com/article/marcusjones/stan-lee-column-against-racisim?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542483411000,Buzzfeed
"This man married an anime hologram — and spent $18,000 on the wedding pic.twitter.com/cIMLJ9b7BS",1542484380000,Buzzfeed
"Gillian Flynn, who co-wrote the ""Widows"" script with director Steve McQueen, breaks down how the most riveting heist movie of the year arrived at its breathtaking climax https://www.buzzfeednews.com/article/adambvary/widows-ending-spoilers?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542484380000,Buzzfeed
Leo Varadkar: 'Irish government wants to build bridges' https://bbc.in/2DMeBM3 ,1542484403000,BBC
"Follow @o_ema who is Palm Beach County, Florida, covering the state's election recounts ☀️🗳 https://twitter.com/o_ema/status/1063886610712928256 …",1542487018000,Buzzfeed
These photos show how terrible California's air quality is after the wildfires  https://www.buzzfeednews.com/article/laurageiser/california-wildfires-smoke-haze-air-quality-photos-pictures?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/ujZiFfMwbT,1542488440000,Buzzfeed
Protests have taken place in Ireland after the underwear a teenager was wearing was cited in the trial of a man accused of raping her https://www.buzzfeednews.com/article/rosebuchanan/ireland-rape-trial-women-underwear?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542488820000,Buzzfeed
Jamal Khashoggi: US 'yet to conclude' who was behind the murder https://bbc.in/2QMSsQp ,1542488965000,BBC
"""As we head for the edge of a climate change cliff, neoliberal market capitalism is chewing up the biosphere and the lives of everyone in it. But it’s not too late to act."" — Kim Stanley Robinson https://www.buzzfeednews.com/article/kimstanleyrobinson/climate-change-capitalism-kim-stanley-robinson?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542490380000,Buzzfeed
"Sex workers in Mexico say the #MeToo movement is driving US men south of the border, where dollars buy them power over women https://www.buzzfeednews.com/article/johnstanton/metoo-men-escaping-mexico-sex-workers?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542491820000,Buzzfeed
"Even if the world more aggressively tackles global warming, about 350,000 homes across the US are built on land that’s at risk of annual flooding by 2050 https://www.buzzfeednews.com/article/zahrahirji/climate-change-map-homes-flooding?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542493260000,Buzzfeed
Golden Horse: Zhang Yimou's Shadow wins most awards https://bbc.in/2DHnXIE ,1542494168000,BBC
This cat comforting a sick blind dog is the definition of friendship GOALS 🐈🐕❤️ pic.twitter.com/LYa5yxrjmE,1542494580000,Buzzfeed
Anti-Ebola efforts in DR Congo suspended amid violence https://bbc.in/2DKjt43 ,1542495502000,BBC
"A federal study will follow more than 10,000 medical marijuana patients to see if their opioid use drops https://www.buzzfeednews.com/article/danvergano/medical-marijuana-opioids?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542495840000,Buzzfeed
Florida mid-terms: Democrat Andrew Gillum concedes to Ron DeSantis https://bbc.in/2QQ0vvS ,1542495909000,BBC
The incarcerated grapevine — and the need for books — is strong 📚 https://www.buzzfeednews.com/article/sarahbaird/appalachian-nonprofit-sends-free-books-prison-inmates?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542497580000,Buzzfeed
"Bucking nearly a century of American business tradition, corporate philanthropy basically doesn’t exist at Amazon https://www.buzzfeednews.com/article/paulconstant/amazon-seattle-new-york-city-long-island-city-queens?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542499380000,Buzzfeed
'Stolen friend': Rapa Nui seek return of moai statue https://bbc.in/2QSXLOg ,1542500683000,BBC
Olympic Games: Why cities are snubbing the 'greatest show on Earth' https://bbc.in/2DIxgbj ,1542500957000,BBC
"""As we head for the edge of a climate change cliff, neoliberal market capitalism is chewing up the biosphere and the lives of everyone in it. But it’s not too late to act,” Kim Stanley Robinson writes. https://www.buzzfeednews.com/article/kimstanleyrobinson/climate-change-capitalism-kim-stanley-robinson?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542501180000,Buzzfeed
Jonestown: Rebuilding my life after surviving the massacre https://bbc.in/2QOo9c0 ,1542501254000,BBC
Media executives want to capitalize on the new Democrat-controlled House — and Washington’s deep resentment of Big Tech. https://www.buzzfeednews.com/article/stevenperlberg/facebook-google-media-antitrust-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542502860000,Buzzfeed
Netanyahu faces key meeting amid Israel early polls call https://bbc.in/2DKYbTM ,1542503568000,BBC
Delhi's rickshaw pullers: Toxic air is killing us but we can’t quit https://bbc.in/2QOsb48 ,1542504296000,BBC
“A living black body is the biggest act of resistance in this racially stratified society.” https://www.buzzfeednews.com/article/tamerragriffin/theyre-black-theyre-trans-and-theyre-ready-to-shake-up?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542504720000,Buzzfeed
The women smashing Ethiopia's glass ceiling https://bbc.in/2DKIXya ,1542505605000,BBC
Betsy DeVos has released new proposed regulations on how schools should handle sexual assault that will give more benefit of doubt to the accused and walk back Obama-era directives that critics said were unfair to men. https://www.buzzfeednews.com/article/tylerkingkade/betsy-devos-title-ix-sexual-assault-protects-accused?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542506640000,Buzzfeed
